facility_code,work_order_number,functional_location,work_order_description,order_type,planner_group,user_status,abc_field,work_centre,maint_activ_type,latest_allowable_finish_date,system_status
CHIS,81007160,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,07/13/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81007167,CHIS-U-CHCI-STOTNK-Z5902,M163 36M Tank Inspection,UM01,MEC,WCOM,U,MECH,SFC,03/01/2013,CLSD NMAT PRC  SETC
CHIS,81007168,CHIS-U-CHCI-STOTNK-Z5902,M163 36M Tank Inspection,UM01,MEC,WCOM,U,MECH,SFC,06/30/2013,CLSD NMAT PRC  SETC
CHIS,81007179,CHIS-U-EDDC-CABUPS-ED7401,"E901 24M 24VDC UPS, Distribution",UM01,ELE,WCOM,U,ELEC,SFC,12/30/2013,TECO CNF  NMAT PRC  SETC
CHIS,81007679,CHIS-P-WHXM-W03SSV-XXV11301,CH001 6M XXV Sub SSV Well 3,UM01,PDN,WCOM,U,OPS,SFC,10/13/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81007680,CHIS-P-WHXM-W04SSV-XXV11401,CH001 6M XXV Sub SSV Well 4,UM01,PDN,WCOM,U,OPS,SFC,10/13/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81007731,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,08/12/2013,TECO CNF  NMAT PRC  SETC
CHIS,81007736,CHIS-P-WHXM-W04CAS-PT10405,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/04/2013,CLSD CNF  PRT  NMAT PRC  SETC
CHIS,81007738,CHIS-P-WHXM-W03CAS-PT10305,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/03/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81007739,CHIS-P-WHXM-W03CAS-PT10306,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/03/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81007746,CHIS-H-SAEE-BOAWLB,V004 12M Insp Lifeboat davit launched,UM01,NMC,WCOM OCAN,U,MECH,SFC,,CLSD NMAT PRC  SETC
CHIS,81007820,CHIS-P-WHXM-W03CAS-PT10307,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/03/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81007822,CHIS-P-WHXM-W03MET-FT10308,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/03/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81007823,CHIS-P-WHXM-W03MET-PT10308,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/03/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81007824,CHIS-P-WHXM-W04CAS-PT10406,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/04/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81007825,CHIS-P-WHXM-W04CAS-PT10407,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/04/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81007826,CHIS-P-WHXM-W04MET-FT10408,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/04/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81007827,CHIS-P-WHXM-W04MET-PT10408,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/04/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81007881,CHIS-U-CHME-INJOFC-FT55001,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/05/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81007940,CHIS-F-HV,I350 6M HVAC Systems,UM01,MEC,WCOM,U,MECH,SFC,09/25/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81008085,CHIS-H-SARE-KITMED,Q200 3M Medical Supplies,UM01,PDN,WCOM,U,OPS,SFC,09/10/2013,TECO CNF  NMAT PRC  SETC
CHIS,81008157,CHIS-H-SAEE-BOAWLB,Q001 48M Lifeboat EPIRB & SART Cert.,UM01,PDN,WCOM,U,OPS,SFC,08/14/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81008259,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,09/11/2013,TECO CNF  NMAT PRC  SETC
CHIS,81008286,CHIS-P-WHXM-W01MAV-XV10102,I810 24M XV Wellhead M V/ve (UMV) - 1,UM01,MEC,WCOM,U,MECH,SFC,02/27/2014,CLSD CSER NMAT PRC  SETC
CHIS,81008367,CHIS-P-WHXM-W01SSV-XXV11101,CH001 6M XXV Sub SSV Well 1,UM01,PDN,WCOM,U,OPS,SFC,10/12/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81008370,CHIS-P-WHXM-W02SSV-XXV11201,CH001 6M XXV Sub SSV Well 2,UM01,PDN,WCOM,U,OPS,SFC,10/13/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81008522,CHIS-P-PGPS-DESVE1-PP1004A,C010 6M Wall Thickness Inspection,UM01,MEC,WCOM,U,MECH,SFC,10/30/2013,CLSD NMAT PRC  SETC
CHIS,81008523,CHIS-P-WH,C010 6M Wall Thickness Inspection,UM01,MEC,WCOM,U,MECH,SFC,02/15/2014,CLSD GMPS NMAT PRC  SETC
CHIS,81008702,CHIS-P-PGME-EXPSDV-XXV30005,M410 6M Closure Test Export Pipeline,UM01,PDN,WCOM,U,OPS,SFC,10/24/2013,CLSD NMAT PRC  SETC
CHIS,81008703,CHIS-U-CHME-INJSDV-XXV55004,M410 6M Closure Test Methanol Inj Line,UM01,PDN,WCOM,U,OPS,SFC,10/24/2013,CLSD NMAT PRC  SETC
CHIS,81008712,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,10/11/2013,TECO CNF  NMAT PRC  SETC
CHIS,81008737,CHIS-P-PGPS-MNFMA1-PT30003A,I400 PT Process Gas Prod Manifold,UM01,INS,WCOM,U,INST,SFC,12/28/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81008738,CHIS-P-PGPS-MNFMA1-PT30003C,I400 PT Process Gas Prod Manifold,UM01,INS,WCOM,U,INST,SFC,12/28/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81008739,CHIS-P-WHXM-W02MET-TT10209,I400  TT Upstream Venturi Well 2,UM01,INS,WCOM,U,INST,SFC,12/30/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81008762,CHIS-U-EDLV-CABUPS-E7401,E910 12M 230 VAC UPS Distribution Board,UM01,ELE,WCOM,U,ELEC,SFC,12/30/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81008797,CHIS-P-PGPS-MNFMA1-PT30003B,I400 PT Process Gas Prod Manifold,UM01,INS,WCOM,U,INST,SFC,12/28/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81008834,CHIS-U-CHME-INJFLL-PT55002,i400  PT Meoh Inj Flow Line PT55002,UM01,INS,WCOM,U,INST,SFC,01/05/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81008835,CHIS-U-CHME-INJFLL-PT55003,I400 PT Meoh Inj Flow Line PT55003,UM01,INS,WCOM,U,INST,SFC,01/05/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81009105,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,11/10/2013,TECO CNF  NMAT PRC  SETC
CHIS,81009438,CHIS-U-FUGO-STOTLA-LT63001,I400  LT Diesel Storage Tank CHT-6301,UM01,INS,WCOM,U,INST,SFC,02/14/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009458,CHIS-H-SARE-KITMED,Q200 3M Medical Supplies,UM01,PDN,WCOM,U,OPS,SFC,12/09/2013,CLSD CNF  NMAT PRC  SETC
CHIS,81009528,CHIS-P-PGPS-MNFMA1-AT30002B,I400 Corrosion Probe Tx Prod. M.,UM01,INS,WCOM,U,INST,SFC,02/21/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009529,CHIS-P-WHXM-W01CAS-PT10105,I400  PT 9'' Casing Well No1,UM01,INS,WCOM,U,INST,SFC,02/21/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009530,CHIS-P-WHXM-W01CAS-PT10106,I400  PT 13'' Casing Well No1,UM01,INS,WCOM,U,INST,SFC,02/21/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009531,CHIS-P-WHXM-W01CAS-PT10107,I400 PT 20'' Casing Well No1,UM01,INS,WCOM,U,INST,SFC,02/21/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009532,CHIS-P-WHXM-W01MET-FT10108,I400  FT Venturi Well 1,UM01,INS,WCOM,U,INST,SFC,02/21/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009533,CHIS-P-WHXM-W01MET-PT10108,I400  PT Venturi Well 1,UM01,INS,WCOM,U,INST,SFC,02/21/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009534,CHIS-P-WHXM-W01MET-TT10109,I400  TT Upstream Venturi Well 1,UM01,INS,WCOM,U,INST,SFC,02/21/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009535,CHIS-P-WHXM-W02CAS-PT10205,I400  PT 9'' Casing Well No2,UM01,INS,WCOM,U,INST,SFC,02/21/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009536,CHIS-P-WHXM-W02CAS-PT10206,I400  PT 13'' Casing Well No2,UM01,INS,WCOM,U,INST,SFC,02/21/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009537,CHIS-P-WHXM-W02CAS-PT10207,I400  PT 20'' Casing Well No2,UM01,INS,WCOM,U,INST,SFC,02/21/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009538,CHIS-P-WHXM-W02MET-FT10208,I400 FT Venturi Well 2,UM01,INS,WCOM,U,INST,SFC,02/21/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009539,CHIS-P-WHXM-W02MET-PT10208,I400  PT Venturi Well 2,UM01,INS,WCOM,U,INST,SFC,02/21/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009547,CHIS-U-CHCI-INJPMP-PT59001A,I400  PT CH-PM-5902A,UM01,INS,WCOM,U,INST,SFC,02/21/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81009620,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,12/10/2013,TECO CNF  NMAT PRC  SETC
CHIS,81010189,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,01/09/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81010650,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,02/08/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81010662,CHIS-P-WHXM-W03SSV-XXV11301,CH001 6M XXV Sub SSV Well 3,UM01,PDN,WCOM,U,OPS,SFC,04/11/2014,CLSD CSER NMAT PRC  SETC
CHIS,81010663,CHIS-P-WHXM-W04SSV-XXV11401,CH001 6M XXV Sub SSV Well 4,UM01,PDN,WCOM,U,OPS,SFC,04/11/2014,CLSD CSER NMAT PRC  SETC
CHIS,81010742,CHIS-S-MOHD,O120 6M CH Helideck Emergency Drill,UM01,PDN,WCOM,U,OPS,SFC,03/03/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81010762,CHIS-F-HV,I350 6M HVAC Systems,UM01,MEC,WCOM,U,MECH,SFC,03/24/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81010962,CHIS-H-SARE-KITMED,Q200 3M Medical Supplies,UM01,PDN,WCOM,U,OPS,SFC,03/09/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81011112,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,03/10/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81011191,CHIS-P-PGPS-MNFMA1-TT30001,I400 TT Proscess Gas Prod. Manifold,UM01,INS,WCOM,U,INST,SFC,06/09/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81011192,CHIS-P-WHXM-W01SSV-XXV11101,CH001 6M XXV Sub SSV Well 1,UM01,PDN,WCOM,U,OPS,SFC,04/10/2014,CLSD CSER NMAT PRC  SETC
CHIS,81011193,CHIS-P-WHXM-W02SSV-XXV11201,CH001 6M XXV Sub SSV Well 2,UM01,PDN,WCOM,U,OPS,SFC,04/11/2014,CLSD CSER NMAT PRC  SETC
CHIS,81011212,CHIS-H-SARE-MOBLBO-80LB0001,"Q016 12M Life Buoy c/w Light, South East",UM01,PDN,WCOM,U,OPS,SFC,06/06/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81011217,CHIS-P-PGPS-DESVE1-PP1004A,C010 6M Wall Thickness Inspection,UM01,MEC,WCOM,U,MECH,SFC,04/28/2014,CLSD NMAT PRC  SETC
CHIS,81011306,CHIS-P-WH,C010 6M Wall Thickness Inspection,UM01,NMC,WCOM,U,MECH,SFC,04/29/2014,CLSD NMAT PRC  SETC
CHIS,81011473,CHIS-P-PGME-EXPSDV-XXV30005,V024 12M Acoustic Leak Test Export Pipe,UM01,PDN,WCOM,U,OPS,SFC,04/24/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81011474,CHIS-U-CHME-INJSDV-XXV55004,V024 12M Acoustic Leak Test Methanol Inj,UM01,PDN,WCOM,U,OPS,SFC,04/24/2014,CLSD CNF  GMPS NMAT PRC  SETC
CHIS,81011485,CHIS-U-CHCI-STOTNK-Z5902,M163 36M Tank Inspection,UM01,MEC,WCOM,U,MECH,SFC,06/25/2014,CLSD CSER NMAT PRC  SETC
CHIS,81014573,CHIS-U-CHCI-INJPMP-PT59001B,I400  PT CH-PM-5902B,UM01,INS,WCOM,U,INST,SFC,06/28/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81014650,CHIS-U-HLCR-EL1,Inspect CH Crane,UM01,NMC,WCOM,U,CRANE,SFC,03/29/2014,CLSD CNF  GMPS NMAT PRC  SETC
CHIS,81016273,CHIS-U-CHCI-INJOFI-FT59001,I400 FT Flow Sales Gas Pipeline,UM01,INS,WCOM,U,INST,SFC,06/23/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81016445,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,04/07/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81017482,CHIS-H-SARE-KITMED,Q200 3M Medical Supplies,UM01,PDN,WCOM,U,OPS,SFC,06/07/2014,CLSD CSER NMAT PRC  SETC
CHIS,81019815,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,05/08/2014,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81021159,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,06/07/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81021504,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,07/08/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81021601,CHIS-U-HLCR-EL1,Vendor Maintenance Crane - CH,UM01,NMC,WCOM,U,MECH,SFF,07/30/2014,CLSD GMPS NMAT PRC  SETC
CHIS,81021615,CHIS-H-SAEE-BOAWLB,Vendor Service DL-Lifeboat - CH,UM01,NMC,WCOM,U,MECH,SFF,07/28/2014,TECO GMPS NMAT PRC  SETC
CHIS,81021724,CHIS-S-MOHD,Certify Helideck - CH,UM01,NMC,WCOM,U,MECH,SFC,08/21/2014,TECO GMPS NMAT PRC  SETC
CHIS,81022366,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,08/07/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81023690,CHIS-U-CHCI-STOTLI-LT59002,I400 12M LT Cor.Inh.Stor.Tank Level Tx.,UM01,INS,WCOM,U,INST,SFC,09/03/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81024580,CHIS-F-HV,I350 6M Fire Dampers and Heaters,UM01,INS,WCOM,U,INST,SFC,09/21/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81024626,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,09/07/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029299,CHIS-P-WHXM-W01,Vendor 6M test C1Well CH,UM01,NMC,WCOM,U,OPS,SFC,10/10/2014,CLSD GMPS NMAT PRC  SETC
CHIS,81029375,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,10/08/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029419,CHIS-P-WHXM-W01SSV-XXV11101,CH001 6M XXV Sub SSV Well 1,UM01,PDN,WCOM,U,OPS,SFC,,CLSD CNF  NMAT PRC  SETC
CHIS,81029420,CHIS-P-WHXM-W02SSV-XXV11201,CH001 6M XXV Sub SSV Well 2,UM01,PDN,WCOM,U,OPS,SFC,,CLSD CNF  NMAT PRC  SETC
CHIS,81029423,CHIS-P-WHXM-W03SSV-XXV11301,CH001 6M XXV Sub SSV Well 3,UM01,PDN,WCOM,U,OPS,SFC,,CLSD CNF  NMAT PRC  SETC
CHIS,81029424,CHIS-P-WHXM-W04SSV-XXV11401,CH001 6M XXV Sub SSV Well 4,UM01,PDN,WCOM,U,OPS,SFC,,CLSD CNF  NMAT PRC  SETC
CHIS,81029442,CHIS-P-PGPS-DESVE1-PP1004A,C010 6M Wall Thickness Inspection,UM01,NMC,WCOM,U,MECH,SFC,,CLSD GMPS NMAT PRC  SETC
CHIS,81029443,CHIS-P-WH,C010 6M Wall Thickness Inspection,UM01,NMC,WCOM,U,MECH,SFC,10/01/2014,TECO NMAT PRC  SETC
CHIS,81029584,CHIS-P-WHXM-W04CAS-PT10405,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/04/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029586,CHIS-P-WHXM-W03INJ-PT10304,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/03/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029587,CHIS-P-WHXM-W03CAS-PT10305,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/03/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029588,CHIS-P-WHXM-W03CAS-PT10306,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/03/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029589,CHIS-P-WHXM-W03CAS-PT10307,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/03/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029591,CHIS-P-WHXM-W03MET-FT10308,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,10/06/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029592,CHIS-P-WHXM-W03MET-PT10308,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,10/06/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029593,CHIS-P-WHXM-W04INJ-PT10404,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/04/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029594,CHIS-P-WHXM-W04CAS-PT10406,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/04/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029595,CHIS-P-WHXM-W04CAS-PT10407,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,11/04/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029597,CHIS-P-WHXM-W04MET-FT10408,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,10/07/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029598,CHIS-P-WHXM-W04MET-PT10408,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,10/07/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029599,CHIS-U-CHME-INJOFC-FT55001,I400 12M Transmitter,UM01,INS,WCOM,U,INST,SFC,10/08/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029638,CHIS-P-PGME-EXPSDV-XXV30005,M410 6M Closure Test Export Pipeline,UM01,PDN,WCOM,U,OPS,SFC,10/24/2014,CLSD NMAT PRC  SETC
CHIS,81029639,CHIS-U-CHME-INJSDV-XXV55004,M410 6M Closure Test Methanol Inj Line,UM01,PDN,WCOM,U,OPS,SFC,10/24/2014,CLSD NMAT PRC  SETC
CHIS,81029696,CHIS-H-SAEE-BOAWLB,Inspect DL-LB - CH,UM01,NMC,WCOM,U,MECH,SFC,,CLSD GMPS NMAT PRC  SETC
CHIS,81029701,CHIS-S-MOHD-CONNET,Test Helideck Perimeter Safety Net - CH,UM01,NMC,WCOM,U,MECH,SFF,11/12/2014,CLSD NMAT PRC  SETC
CHIS,81029767,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,11/07/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81029913,CHIS-U-HLCR-EL1,Vendor Maintenance Crane - CH,UM01,NMC,WCOM,U,MECH,SFF,,CLSD GMPS NMAT PRC  SETC
CHIS,81030160,CHIS-P-WHXM-W02,Vendor 6M test C2Well CH,UM01,NMC,WCOM,U,OPS,SFC,10/10/2014,CLSD GMPS NMAT PRC  SETC
CHIS,81030161,CHIS-P-WHXM-W03,Vendor 6M test C3Well CH,UM01,NMC,WCOM,U,OPS,SFC,10/10/2014,CLSD GMPS NMAT PRC  SETC
CHIS,81030162,CHIS-P-WHXM-W04,Vendor 6M test C4Well CH,UM01,NMC,WCOM,U,OPS,SFC,10/10/2014,CLSD GMPS NMAT PRC  SETC
CHIS,81030437,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,12/08/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81030480,CHIS-P-PGPS-MNFMA1-PT30003A,I400 PT Process Gas Prod Manifold,UM01,INS,WCOM,U,INST,SFC,12/28/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81030481,CHIS-P-PGPS-MNFMA1-PT30003C,I400 PT Process Gas Prod Manifold,UM01,INS,WCOM,U,INST,SFC,12/28/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81030483,CHIS-P-WHXM-W02MET-TT10209,I400  TT Upstream Venturi Well 2,UM01,INS,WCOM,U,INST,SFC,12/30/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81030490,CHIS-U-EDLV-CABUPS-E7401,E910 12M 230 VAC UPS Distribution Board,UM01,ELE,WCOM,U,ELEC,SFC,12/30/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81030520,CHIS-P-PGPS-MNFMA1-PT30003B,I400 PT Process Gas Prod Manifold,UM01,INS,WCOM,U,INST,SFC,12/28/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81030549,CHIS-U-CHME-INJFLL-PT55002,i400  PT Meoh Inj Flow Line PT55002,UM01,INS,WCOM SAFC,U,INST,SFC,12/08/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81030550,CHIS-U-CHME-INJFLL-PT55003,I400 PT Meoh Inj Flow Line PT55003,UM01,INS,WCOM SAFC,U,INST,SFC,12/08/2014,CLSD CNF  NMAT PRC  SETC
CHIS,81030831,CHIS-F-HVAC-CLO000,I351 1M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,01/07/2015,CLSD CNF  NMAT PRC  SETC
CHIS,81031133,CHIS-U-FUGO-STOTLA-LT63001,I400  LT Diesel Storage Tank CHT-6301,UM01,INS,WCOM,U,INST,SFC,01/17/2015,CLSD CNF  NMAT PRC  SETC
CHIS,81031221,CHIS-P-PGPS-MNFMA1-AT30002B,I400 Corrosion Probe Tx Prod. M.,UM01,INS,WCOM,U,INST,SFC,01/24/2015,CLSD CNF  NMAT PRC  SETC
CHIS,81031222,CHIS-P-WHXM-W01INJ-PT10104,I400 PT Well No1 Top Section,UM01,INS,WCOM,U,INST,SFC,02/21/2015,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81031223,CHIS-P-WHXM-W01CAS-PT10105,I400  PT 9'' Casing Well No1,UM01,INS,WCOM,U,INST,SFC,02/21/2015,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81031224,CHIS-P-WHXM-W01CAS-PT10106,I400  PT 13'' Casing Well No1,UM01,INS,WCOM,U,INST,SFC,02/21/2015,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81031225,CHIS-P-WHXM-W01CAS-PT10107,I400 PT 20'' Casing Well No1,UM01,INS,WCOM,U,INST,SFC,02/21/2015,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81031226,CHIS-P-WHXM-W01MET-FT10108,I400  FT Venturi Well 1,UM01,INS,WCOM,U,INST,SFC,02/21/2015,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81031227,CHIS-P-WHXM-W01MET-PT10108,I400  PT Venturi Well 1,UM01,INS,WCOM,U,INST,SFC,02/21/2015,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81031228,CHIS-P-WHXM-W01MET-TT10109,I400  TT Upstream Venturi Well 1,UM01,INS,WCOM,U,INST,SFC,02/21/2015,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81031229,CHIS-P-WHXM-W02INJ-PT10204,I400  PT Well No2 Top Section,UM01,INS,WCOM,U,INST,SFC,02/21/2015,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81031230,CHIS-P-WHXM-W02CAS-PT10205,I400  PT 9'' Casing Well No2,UM01,INS,WCOM,U,INST,SFC,02/21/2015,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81031231,CHIS-P-WHXM-W02CAS-PT10206,I400  PT 13'' Casing Well No2,UM01,INS,WCOM,U,INST,SFC,02/21/2015,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81031232,CHIS-P-WHXM-W02CAS-PT10207,I400  PT 20'' Casing Well No2,UM01,INS,WCOM,U,INST,SFC,02/21/2015,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81031233,CHIS-P-WHXM-W02MET-FT10208,I400 FT Venturi Well 2,UM01,INS,WCOM,U,INST,SFC,02/21/2015,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81031234,CHIS-P-WHXM-W02MET-PT10208,I400  PT Venturi Well 2,UM01,INS,WCOM,U,INST,SFC,02/21/2015,CLSD CNF  CSER NMAT PRC  SETC
CHIS,81031235,CHIS-U-CHCI-INJPMP-PT59001A,I400  PT CH-PM-5902A,UM01,INS,WCOM,U,INST,SFC,01/24/2015,CLSD CNF  NMAT PRC  SETC
CHIS,81031582,CHIS-F-HVAC-CLO000,I351 4M HVAC Checks,UM01,MEC,WCOM,U,MECH,SFC,02/28/2015,CLSD CNF  NMAT PRC  SETC
CHIS,81031621,CHIS-F-HV,I350 6M Fire Dampers and Heaters,UM01,INS,WCOM,U,INST,SFC,03/24/2015,CLSD CNF  NMAT PRC  SETC
CHIS,81031788,CHIS-U-HLCR-EL1,Inspect Crane - CH,UM01,NMC,WCOM,U,MECH,SFC,,CLSD GMPS NMAT PRC  SETC
CHIS,81031913,CHIS-P-WHXM-W01,Vendor 12M tests & maintenance C1Well CH,UM01,NMC,WCOM,U,OPS,SFC,03/12/2015,CLSD GMPS NMAT PRC  SETC
